event_id,release_version,item_index,item_kind,category,item_text,note_status,source_url,source_ref,evidence_class
"pi-coding-agent-0.48.0-004","0.48.0","4","BULLET","Added","Added bash-style argument slicing for prompt templates ([#770](https://github.com/badlogic/pi-mono/pull/770) by [@airtonix](https://github.com/airtonix))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-005","0.48.0","5","BULLET","Added","Extension commands can provide argument auto-completions via `getArgumentCompletions` in `pi.registerCommand()` ([#775](https://github.com/badlogic/pi-mono/pull/775) by [@ribelo](https://github.com/ribelo))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-006","0.48.0","6","BULLET","Added","Bash tool now displays the timeout value in the UI when a timeout is set ([#780](https://github.com/badlogic/pi-mono/pull/780) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-007","0.48.0","7","BULLET","Added","Export `getShellConfig` for extensions to detect user's shell environment ([#766](https://github.com/badlogic/pi-mono/pull/766) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-008","0.48.0","8","BULLET","Added","Added `thinkingText` and `selectedBg` to theme schema ([#763](https://github.com/badlogic/pi-mono/pull/763) by [@scutifer](https://github.com/scutifer))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-009","0.48.0","9","BULLET","Added","`navigateTree()` now supports `replaceInstructions` option to replace the default summarization prompt entirely, and `label` option to attach a label to the branch summary entry ([#787](https://github.com/badlogic/pi-mono/pull/787) by [@mitsuhiko](https://github.com/mitsuhiko))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-010","0.48.0","10","BULLET","Fixed","Fixed crash during auto-compaction when summarization fails (e.g., quota exceeded). Now displays error message instead of crashing ([#792](https://github.com/badlogic/pi-mono/issues/792))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-011","0.48.0","11","BULLET","Fixed","Fixed `--session <UUID>` to search globally across projects if not found locally, with option to fork sessions from other projects ([#785](https://github.com/badlogic/pi-mono/pull/785) by [@ribelo](https://github.com/ribelo))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-012","0.48.0","12","BULLET","Fixed","Fixed standalone binary WASM loading on Linux ([#784](https://github.com/badlogic/pi-mono/issues/784))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-013","0.48.0","13","BULLET","Fixed","Fixed string numbers in tool arguments not being coerced to numbers during validation ([#786](https://github.com/badlogic/pi-mono/pull/786) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-014","0.48.0","14","BULLET","Fixed","Fixed `--no-extensions` flag not preventing extension discovery ([#776](https://github.com/badlogic/pi-mono/issues/776))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-015","0.48.0","15","BULLET","Fixed","Fixed extension messages rendering twice on startup when `pi.sendMessage({ display: true })` is called during `session_start` ([#765](https://github.com/badlogic/pi-mono/pull/765) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-016","0.48.0","16","BULLET","Fixed","Fixed `PI_CODING_AGENT_DIR` env var not expanding tilde (`~`) to home directory ([#778](https://github.com/badlogic/pi-mono/pull/778) by [@aliou](https://github.com/aliou))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-017","0.48.0","17","BULLET","Fixed","Fixed session picker hint text overflow ([#764](https://github.com/badlogic/pi-mono/issues/764))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-018","0.48.0","18","BULLET","Fixed","Fixed Kitty keyboard protocol shifted symbol keys (e.g., `@`, `?`) not working in editor ([#779](https://github.com/badlogic/pi-mono/pull/779) by [@iamd3vil](https://github.com/iamd3vil))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-019","0.48.0","19","BULLET","Fixed","Fixed Bedrock tool call IDs causing API errors from invalid characters ([#781](https://github.com/badlogic/pi-mono/pull/781) by [@pjtf93](https://github.com/pjtf93))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.48.0-020","0.48.0","20","BULLET","Changed","Hardware cursor is now disabled by default for better terminal compatibility. Set `PI_HARDWARE_CURSOR=1` to enable (replaces `PI_NO_HARDWARE_CURSOR=1` which disabled it).","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.48.0/packages/coding-agent/CHANGELOG.md","v0.48.0@91be338e391563797c33b0e68fa4fd212bc3d067","EXTRACTED"
"pi-coding-agent-0.47.0-001","0.47.0","1","BULLET","Breaking Changes","Extensions using `Editor` directly must now pass `TUI` as the first constructor argument: `new Editor(tui, theme)`. The `tui` parameter is available in extension factory functions. ([#732](https://github.com/badlogic/pi-mono/issues/732))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-002","0.47.0","2","BULLET","Added","**OpenAI Codex official support**: Full compatibility with OpenAI's Codex CLI models (`gpt-5.1`, `gpt-5.2`, `gpt-5.1-codex-mini`, `gpt-5.2-codex`). Features include static system prompt for OpenAI allowlisting, prompt caching via session ID, and reasoning signature retention across turns. Set `OPENAI_API_KEY` and use `--provider openai-codex` or select a Codex model. ([#737](https://github.com/badlogic/pi-mono/pull/737))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-003","0.47.0","3","BULLET","Added","`pi-internal://` URL scheme in read tool for accessing internal documentation. The model can read files from the coding-agent package (README, docs, examples) to learn about extending pi.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-004","0.47.0","4","BULLET","Added","New `input` event in extension system for intercepting, transforming, or handling user input before the agent processes it. Supports three result types: `continue` (pass through), `transform` (modify text/images), `handled` (respond without LLM). Handlers chain transforms and short-circuit on handled. ([#761](https://github.com/badlogic/pi-mono/pull/761) by [@nicobailon](https://github.com/nicobailon))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-005","0.47.0","5","BULLET","Added","Extension example: `input-transform.ts` demonstrating input interception patterns (quick mode, instant commands, source routing) ([#761](https://github.com/badlogic/pi-mono/pull/761) by [@nicobailon](https://github.com/nicobailon))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-006","0.47.0","6","BULLET","Added","Custom tool HTML export: extensions with `renderCall`/`renderResult` now render in `/share` and `/export` output with ANSI-to-HTML color conversion ([#702](https://github.com/badlogic/pi-mono/pull/702) by [@aliou](https://github.com/aliou))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-007","0.47.0","7","BULLET","Added","Direct filter shortcuts in Tree mode: Ctrl+D (default), Ctrl+T (no-tools), Ctrl+U (user-only), Ctrl+L (labeled-only), Ctrl+A (all) ([#747](https://github.com/badlogic/pi-mono/pull/747) by [@kaofelix](https://github.com/kaofelix))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-008","0.47.0","8","BULLET","Changed","Skill commands (`/skill:name`) are now expanded in AgentSession instead of interactive mode. This enables skill commands in RPC and print modes, and allows the `input` event to intercept `/skill:name` before expansion.","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-009","0.47.0","9","BULLET","Fixed","Editor no longer corrupts terminal display when loading large prompts via `setEditorText`. Content now scrolls vertically with indicators showing lines above/below the viewport. ([#732](https://github.com/badlogic/pi-mono/issues/732))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-010","0.47.0","10","BULLET","Fixed","Piped stdin now works correctly: `echo foo | pi` is equivalent to `pi -p foo`. When stdin is piped, print mode is automatically enabled since interactive mode requires a TTY ([#708](https://github.com/badlogic/pi-mono/issues/708))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-011","0.47.0","11","BULLET","Fixed","Session tree now preserves branch connectors and indentation when filters hide intermediate entries so descendants attach to the nearest visible ancestor and sibling branches align. Fixed in both TUI and HTML export ([#739](https://github.com/badlogic/pi-mono/pull/739) by [@w-winter](https://github.com/w-winter))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-012","0.47.0","12","BULLET","Fixed","Added `upstream connect`, `connection refused`, and `reset before headers` patterns to auto-retry error detection ([#733](https://github.com/badlogic/pi-mono/issues/733))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-013","0.47.0","13","BULLET","Fixed","Multi-line YAML frontmatter in skills and prompt templates now parses correctly. Centralized frontmatter parsing using the `yaml` library. ([#728](https://github.com/badlogic/pi-mono/pull/728) by [@richardgill](https://github.com/richardgill))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-014","0.47.0","14","BULLET","Fixed","`ctx.shutdown()` now waits for pending UI renders to complete before exiting, ensuring notifications and final output are visible ([#756](https://github.com/badlogic/pi-mono/issues/756))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.47.0-015","0.47.0","15","BULLET","Fixed","OpenAI Codex provider now retries on transient errors (429, 5xx, connection failures) with exponential backoff ([#733](https://github.com/badlogic/pi-mono/issues/733))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.47.0/packages/coding-agent/CHANGELOG.md","v0.47.0@6248d86ff6742ab9cb03fc463f3a6cbd4a634ae7","EXTRACTED"
"pi-coding-agent-0.46.0-001","0.46.0","1","BULLET","Fixed","Scoped models (`--models` or `enabledModels`) now remember the last selected model across sessions instead of always starting with the first model in the scope ([#736](https://github.com/badlogic/pi-mono/pull/736) by [@ogulcancelik](https://github.com/ogulcancelik))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-002","0.46.0","2","BULLET","Fixed","Show `bun install` instead of `npm install` in update notification when running under Bun ([#714](https://github.com/badlogic/pi-mono/pull/714) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-003","0.46.0","3","BULLET","Fixed","`/skill` prompts now include the skill path ([#711](https://github.com/badlogic/pi-mono/pull/711) by [@jblwilliams](https://github.com/jblwilliams))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-004","0.46.0","4","BULLET","Fixed","Use configurable `expandTools` keybinding instead of hardcoded Ctrl+O ([#717](https://github.com/badlogic/pi-mono/pull/717) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-005","0.46.0","5","BULLET","Fixed","Compaction turn prefix summaries now merge correctly ([#738](https://github.com/badlogic/pi-mono/pull/738) by [@vsabavat](https://github.com/vsabavat))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-006","0.46.0","6","BULLET","Fixed","Avoid unsigned Gemini 3 tool calls ([#741](https://github.com/badlogic/pi-mono/pull/741) by [@roshanasingh4](https://github.com/roshanasingh4))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-007","0.46.0","7","BULLET","Fixed","Fixed signature support for non-Anthropic models in Amazon Bedrock provider ([#727](https://github.com/badlogic/pi-mono/pull/727) by [@unexge](https://github.com/unexge))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-008","0.46.0","8","BULLET","Fixed","Keyboard shortcuts (Ctrl+C, Ctrl+D, etc.) now work on non-Latin keyboard layouts (Russian, Ukrainian, Bulgarian, etc.) in terminals supporting Kitty keyboard protocol with alternate key reporting ([#718](https://github.com/badlogic/pi-mono/pull/718) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-009","0.46.0","9","BULLET","Added","Edit tool now uses fuzzy matching as fallback when exact match fails, tolerating trailing whitespace, smart quotes, Unicode dashes, and special spaces ([#713](https://github.com/badlogic/pi-mono/pull/713) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-010","0.46.0","10","BULLET","Added","Support `APPEND_SYSTEM.md` to append instructions to the system prompt ([#716](https://github.com/badlogic/pi-mono/pull/716) by [@tallshort](https://github.com/tallshort))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-011","0.46.0","11","BULLET","Added","Session picker search: Ctrl+R toggles sorting between fuzzy match (default) and most recent; supports quoted phrase matching and `re:` regex mode ([#731](https://github.com/badlogic/pi-mono/pull/731) by [@ogulcancelik](https://github.com/ogulcancelik))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-012","0.46.0","12","BULLET","Added","Export `getAgentDir` for extensions ([#749](https://github.com/badlogic/pi-mono/pull/749) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-013","0.46.0","13","BULLET","Added","Show loaded prompt templates on startup ([#743](https://github.com/badlogic/pi-mono/pull/743) by [@tallshort](https://github.com/tallshort))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-014","0.46.0","14","BULLET","Added","MiniMax China (`minimax-cn`) provider support ([#725](https://github.com/badlogic/pi-mono/pull/725) by [@tallshort](https://github.com/tallshort))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-015","0.46.0","15","BULLET","Added","`gpt-5.2-codex` models for GitHub Copilot and OpenCode Zen providers ([#734](https://github.com/badlogic/pi-mono/pull/734) by [@aadishv](https://github.com/aadishv))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-016","0.46.0","16","BULLET","Changed","Replaced `wasm-vips` with `@silvia-odwyer/photon-node` for image processing ([#710](https://github.com/badlogic/pi-mono/pull/710) by [@can1357](https://github.com/can1357))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-017","0.46.0","17","BULLET","Changed","Extension example: `plan-mode/` shortcut changed from Shift+P to Ctrl+Alt+P to avoid conflict with typing capital P ([#746](https://github.com/badlogic/pi-mono/pull/746) by [@ferologics](https://github.com/ferologics))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-018","0.46.0","18","BULLET","Changed","UI keybinding hints now respect configured keybindings across components ([#724](https://github.com/badlogic/pi-mono/pull/724) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.46.0-019","0.46.0","19","BULLET","Changed","CLI process title is now set to `pi` for easier process identification ([#742](https://github.com/badlogic/pi-mono/pull/742) by [@richardgill](https://github.com/richardgill))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.46.0/packages/coding-agent/CHANGELOG.md","v0.46.0@0aaa4ef5e4f58615334799664107367fa537ade4","EXTRACTED"
"pi-coding-agent-0.45.7-001","0.45.7","1","BULLET","Added","Exported `highlightCode` and `getLanguageFromPath` for extensions ([#703](https://github.com/badlogic/pi-mono/pull/703) by [@dannote](https://github.com/dannote))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.7/packages/coding-agent/CHANGELOG.md","v0.45.7@d08821cc4abd260390c40e4a9388da1bc7f8ad5d","EXTRACTED"
"pi-coding-agent-0.45.6-001","0.45.6","1","BULLET","Added","`ctx.ui.custom()` now accepts `overlayOptions` for overlay positioning and sizing (anchor, margins, offsets, percentages, absolute positioning) ([#667](https://github.com/badlogic/pi-mono/pull/667) by [@nicobailon](https://github.com/nicobailon))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.6/packages/coding-agent/CHANGELOG.md","v0.45.6@f8dc72d24f82b0dfd64e5686bf72838aebd63e9b","EXTRACTED"
"pi-coding-agent-0.45.6-002","0.45.6","2","BULLET","Added","`ctx.ui.custom()` now accepts `onHandle` callback to receive the `OverlayHandle` for controlling overlay visibility ([#667](https://github.com/badlogic/pi-mono/pull/667) by [@nicobailon](https://github.com/nicobailon))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.6/packages/coding-agent/CHANGELOG.md","v0.45.6@f8dc72d24f82b0dfd64e5686bf72838aebd63e9b","EXTRACTED"
"pi-coding-agent-0.45.6-003","0.45.6","3","BULLET","Added","Extension example: `overlay-qa-tests.ts` with 10 commands for testing overlay positioning, animation, and toggle scenarios ([#667](https://github.com/badlogic/pi-mono/pull/667) by [@nicobailon](https://github.com/nicobailon))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.6/packages/coding-agent/CHANGELOG.md","v0.45.6@f8dc72d24f82b0dfd64e5686bf72838aebd63e9b","EXTRACTED"
"pi-coding-agent-0.45.6-004","0.45.6","4","BULLET","Added","Extension example: `doom-overlay/` - DOOM game running as an overlay at 35 FPS (auto-downloads WAD on first run) ([#667](https://github.com/badlogic/pi-mono/pull/667) by [@nicobailon](https://github.com/nicobailon))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.6/packages/coding-agent/CHANGELOG.md","v0.45.6@f8dc72d24f82b0dfd64e5686bf72838aebd63e9b","EXTRACTED"
"pi-coding-agent-0.45.5-001","0.45.5","1","BULLET","Fixed","Skip changelog display on fresh install (only show on upgrades)","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.5/packages/coding-agent/CHANGELOG.md","v0.45.5@9a08bb0d1e2e2d10373f612b8e57055c8f829afa","EXTRACTED"
"pi-coding-agent-0.45.4-001","0.45.4","1","BULLET","Changed","Light theme colors adjusted for WCAG AA compliance (4.5:1 contrast ratio against white backgrounds)","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.4/packages/coding-agent/CHANGELOG.md","v0.45.4@bb0ba88b97c92e71017de957e1c479907d724a9b","EXTRACTED"
"pi-coding-agent-0.45.4-002","0.45.4","2","BULLET","Changed","Replaced `sharp` with `wasm-vips` for image processing (resize, PNG conversion). Eliminates native build requirements that caused installation failures on some systems. ([#696](https://github.com/badlogic/pi-mono/issues/696))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.4/packages/coding-agent/CHANGELOG.md","v0.45.4@bb0ba88b97c92e71017de957e1c479907d724a9b","EXTRACTED"
"pi-coding-agent-0.45.4-003","0.45.4","3","BULLET","Added","Extension example: `summarize.ts` for summarizing conversations using custom UI and an external model ([#684](https://github.com/badlogic/pi-mono/pull/684) by [@scutifer](https://github.com/scutifer))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.4/packages/coding-agent/CHANGELOG.md","v0.45.4@bb0ba88b97c92e71017de957e1c479907d724a9b","EXTRACTED"
"pi-coding-agent-0.45.4-004","0.45.4","4","BULLET","Added","Extension example: `question.ts` enhanced with custom UI for asking user questions ([#693](https://github.com/badlogic/pi-mono/pull/693) by [@ferologics](https://github.com/ferologics))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.4/packages/coding-agent/CHANGELOG.md","v0.45.4@bb0ba88b97c92e71017de957e1c479907d724a9b","EXTRACTED"
"pi-coding-agent-0.45.4-005","0.45.4","5","BULLET","Added","Extension example: `plan-mode/` enhanced with explicit step tracking and progress widget ([#694](https://github.com/badlogic/pi-mono/pull/694) by [@ferologics](https://github.com/ferologics))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.4/packages/coding-agent/CHANGELOG.md","v0.45.4@bb0ba88b97c92e71017de957e1c479907d724a9b","EXTRACTED"
"pi-coding-agent-0.45.4-006","0.45.4","6","BULLET","Added","Extension example: `questionnaire.ts` for multi-question input with tab bar navigation ([#695](https://github.com/badlogic/pi-mono/pull/695) by [@ferologics](https://github.com/ferologics))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.4/packages/coding-agent/CHANGELOG.md","v0.45.4@bb0ba88b97c92e71017de957e1c479907d724a9b","EXTRACTED"
"pi-coding-agent-0.45.4-007","0.45.4","7","BULLET","Added","Experimental Vercel AI Gateway provider support: set `AI_GATEWAY_API_KEY` and use `--provider vercel-ai-gateway`. Token usage is currently reported incorrectly by Anthropic Messages compatible endpoint. ([#689](https://github.com/badlogic/pi-mono/pull/689) by [@timolins](https://github.com/timolins))","PRESENT","https://raw.githubusercontent.com/earendil-works/pi/v0.45.4/packages/coding-agent/CHANGELOG.md","v0.45.4@bb0ba88b97c92e71017de957e1c479907d724a9b","EXTRACTED"
